fgm_home,fga_home,fg3m_home,fg3a_home,ftm_home,fta_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,plus_minus_home,fgm_away,fga_away,fg3m_away,fg3a_away,ftm_away,fta_away,oreb_away,dreb_away,reb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away,play_off,season
36,83,8,25,20,28,10,34,44,20,11,5,11,15,100,1,41,96,10,25,7,11,16,34,50,28,7,7,14,21,99,0,22
34,83,6,27,14,20,14,35,49,17,8,4,13,14,88,13,29,73,7,19,10,13,7,36,43,18,8,2,18,22,75,0,31
34,69,5,15,29,36,6,24,30,17,12,4,18,20,102,3,40,79,3,13,16,18,10,27,37,23,5,5,23,35,99,0,19
33,74,6,19,31,35,8,24,32,23,7,5,11,16,103,-14,44,87,15,38,14,16,13,31,44,26,7,5,13,24,117,0,29
34,83,10,30,26,33,14,35,49,23,7,8,15,20,104,3,36,85,8,25,21,26,11,33,44,19,11,6,12,22,101,0,32
40,79,0,2,20,26,10,30,40,35,5,6,15,19,100,8,38,86,0,3,16,21,15,24,39,27,8,7,14,20,92,0,4
48,90,8,13,7,8,12,29,41,29,6,2,13,22,111,-1,41,76,11,22,19,23,5,26,31,24,2,4,14,16,112,0,21
38,75,5,13,21,23,9,22,31,23,13,2,14,23,102,-6,39,74,10,20,20,26,12,26,38,25,5,4,15,19,108,0,25
42,87,14,30,22,24,8,33,41,29,8,2,7,14,120,14,41,81,6,16,18,22,8,31,39,25,6,3,12,17,106,0,31
34,78,7,17,20,22,10,34,44,17,6,2,13,15,95,4,32,78,7,19,20,25,11,32,43,19,7,3,13,19,91,0,24
35,90,8,31,9,14,12,28,40,23,7,4,14,13,87,-30,42,84,24,45,9,12,10,38,48,26,8,8,18,16,117,0,35
29,82,5,13,14,17,8,38,46,18,10,3,9,16,77,6,27,81,3,17,14,18,15,42,57,20,5,3,16,14,71,0,25
35,78,3,11,25,30,11,24,35,20,8,14,10,21,98,1,36,82,2,3,23,30,18,32,50,20,4,3,15,23,97,0,9
37,74,3,11,24,30,12,24,36,29,6,7,22,22,101,-7,42,78,2,3,22,28,10,27,37,28,14,6,18,23,108,1,5
37,85,6,20,27,40,11,24,35,23,11,3,9,28,107,-8,40,72,4,13,31,39,8,36,44,20,4,7,19,26,115,0,21
44,78,11,22,22,28,7,32,39,29,13,13,16,16,121,29,36,94,4,13,16,22,18,23,41,17,10,5,17,24,92,0,8
37,77,7,19,17,25,8,28,36,22,3,4,16,25,98,-34,46,85,19,40,21,27,6,31,37,33,7,2,8,25,132,0,30
41,83,9,31,15,19,7,30,37,29,6,9,12,16,106,12,35,89,5,21,19,21,16,30,46,20,5,3,12,25,94,0,30
35,75,3,10,40,49,19,29,48,26,6,5,16,16,113,7,41,86,7,18,17,21,15,21,36,20,10,9,14,31,106,0,12
42,87,1,4,20,28,16,32,48,32,5,7,14,24,105,5,40,82,1,3,19,23,8,22,30,22,6,3,14,22,100,0,1
36,74,2,7,23,28,10,32,42,23,6,6,19,23,97,11,29,76,9,22,19,28,11,22,33,17,8,8,12,22,86,0,13
44,83,10,27,19,28,10,28,38,27,7,8,11,22,117,22,35,79,3,17,22,28,11,28,39,18,7,3,16,25,95,0,32
34,80,7,17,17,23,19,27,46,18,9,4,15,24,92,-2,35,76,11,26,13,21,16,22,38,16,6,5,14,26,94,0,11
34,70,5,12,18,24,17,28,45,21,5,5,19,18,91,3,34,73,8,23,12,12,4,20,24,24,8,7,10,18,88,0,18
35,75,5,18,29,43,11,31,42,15,6,2,12,20,104,4,37,81,8,21,18,21,9,29,38,25,5,5,14,29,100,0,24
32,74,7,20,17,21,10,21,31,13,10,5,19,24,88,-17,44,78,2,8,15,24,14,28,42,20,13,2,15,21,105,0,9
53,94,4,6,24,29,15,43,58,35,12,10,19,16,134,40,38,100,1,6,17,19,16,25,41,22,10,15,18,21,94,0,6
48,82,8,17,33,41,13,28,41,31,10,2,12,27,137,41,31,78,7,23,27,37,15,23,38,20,6,1,17,33,96,0,20
33,88,5,24,7,10,15,31,46,17,9,6,19,21,78,-9,30,78,6,24,21,23,12,32,44,18,12,3,15,12,87,0,28
43,85,9,28,24,29,9,45,54,28,12,6,18,31,119,28,29,77,11,39,22,35,10,30,40,20,6,4,19,26,91,0,33
41,85,4,12,12,18,9,31,40,17,6,8,14,25,98,-4,34,83,3,13,31,39,16,33,49,9,11,5,12,20,102,0,11
30,72,7,21,25,28,8,26,34,20,8,4,12,25,92,1,30,65,3,9,28,37,5,32,37,18,5,2,13,24,91,0,21
40,87,10,29,12,21,8,37,45,23,11,5,7,16,102,4,37,94,11,37,13,18,16,42,58,15,6,4,13,20,98,0,31
42,84,0,2,22,27,18,30,48,20,7,4,17,20,106,15,36,77,4,8,15,21,8,20,28,16,10,8,15,21,91,0,5
48,83,3,9,25,27,8,39,47,28,9,6,20,18,124,17,42,90,0,5,23,25,9,27,36,27,15,2,14,23,107,0,6
38,87,4,17,25,34,12,37,49,27,7,1,12,25,105,5,34,75,7,21,25,29,3,35,38,18,3,2,13,27,100,0,20
49,94,4,11,22,29,20,31,51,27,10,7,13,15,124,26,42,94,2,10,12,16,19,27,46,25,6,10,19,21,98,0,8
42,78,7,16,11,14,5,30,35,23,9,9,7,16,102,24,31,86,2,12,14,20,16,30,46,17,4,2,11,16,78,0,15
52,81,2,3,25,34,3,26,29,38,10,7,10,16,131,10,53,99,3,7,12,17,17,25,42,37,5,6,12,26,121,0,6
46,96,12,29,12,16,17,31,48,30,10,6,10,20,116,24,33,72,4,18,22,27,5,33,38,20,6,6,17,15,92,0,22
41,93,9,36,19,23,15,42,57,20,7,5,15,21,110,5,40,89,10,27,15,20,10,36,46,25,8,5,17,28,105,0,33
38,88,8,16,26,34,10,40,50,18,4,1,10,23,110,4,43,100,9,25,11,19,11,37,48,20,5,4,9,27,106,0,23
46,82,7,11,17,21,10,32,42,31,8,5,17,20,116,11,40,90,5,17,20,21,17,24,41,18,13,3,12,20,105,0,5
43,95,4,17,10,12,18,32,50,30,11,2,13,23,100,14,30,73,2,18,24,32,13,31,44,10,7,2,19,16,86,0,10
38,76,1,6,18,25,13,35,48,26,7,2,20,27,95,4,30,71,3,8,28,34,6,21,27,21,8,2,15,19,91,0,7
36,68,2,15,38,50,12,24,36,16,5,1,17,27,112,-5,40,72,3,12,34,41,7,26,33,21,10,2,12,33,117,0,20
59,98,6,7,17,24,13,27,40,40,12,6,18,23,141,16,48,88,3,5,26,30,12,24,36,28,10,4,21,26,125,0,5
34,84,3,5,20,34,15,34,49,23,13,3,16,24,91,3,32,85,6,18,18,30,16,33,49,15,8,5,19,23,88,0,17
34,74,1,9,20,27,12,29,41,13,9,1,13,20,89,10,31,74,2,10,15,17,12,29,41,18,5,5,18,26,79,0,16
49,92,3,10,31,34,17,36,53,31,9,4,16,22,132,24,43,95,3,7,19,23,12,24,36,22,7,3,15,26,108,0,5
36,84,4,10,28,35,18,31,49,18,11,3,11,16,104,5,41,81,8,22,9,14,5,30,35,30,5,3,13,27,99,0,17
41,91,1,10,10,16,12,31,43,28,7,4,10,21,93,4,33,79,3,21,20,27,11,34,45,15,7,2,16,19,89,0,8
33,83,1,11,25,33,17,40,57,27,9,6,11,18,92,18,30,86,1,4,13,18,15,36,51,19,7,6,15,24,74,0,8
41,75,9,19,19,25,8,39,47,27,3,10,14,21,110,17,32,82,12,29,17,25,9,28,37,15,10,4,10,18,93,0,24
49,92,2,8,28,31,19,34,53,28,9,6,19,27,128,40,32,85,3,8,21,28,15,20,35,22,12,2,22,27,88,0,4
35,75,8,19,23,30,11,29,40,27,9,3,11,25,101,2,36,74,6,19,21,23,6,28,34,19,8,5,15,22,99,0,30
40,81,6,26,22,23,12,22,34,21,8,4,15,16,108,-8,47,86,9,17,13,16,12,26,38,28,7,1,17,17,116,0,25
48,101,1,3,18,23,19,36,55,25,6,10,21,26,115,-9,54,107,0,1,16,20,13,30,43,31,14,7,12,27,124,0,2
44,92,11,28,10,12,12,31,43,22,4,3,9,16,109,-7,44,91,16,40,12,17,12,34,46,29,3,5,6,12,116,0,35
45,91,2,3,20,29,18,29,47,20,8,9,13,22,112,3,46,96,4,10,13,25,18,27,45,26,7,9,15,23,109,0,6
41,81,2,7,19,27,11,28,39,32,15,3,18,22,103,12,32,66,2,6,25,29,4,25,29,21,10,5,21,25,91,0,5
45,73,5,10,18,25,10,26,36,21,10,5,15,24,113,15,34,67,7,15,23,34,11,18,29,19,7,3,16,25,98,0,15
28,71,8,23,23,25,8,37,45,22,3,4,19,23,87,-7,34,80,4,24,22,27,7,30,37,16,9,2,9,19,94,1,28
48,95,5,15,16,22,17,34,51,25,6,5,5,24,117,25,33,71,2,7,24,33,7,31,38,12,3,4,14,21,92,0,18
40,86,5,19,20,37,15,36,51,24,7,2,11,29,105,8,35,82,3,9,24,30,10,32,42,15,5,3,13,28,97,0,14
39,78,7,12,26,35,15,23,38,22,6,6,17,33,111,-4,39,76,1,9,36,44,12,24,36,27,8,4,10,27,115,0,8
46,81,14,23,15,18,9,42,51,33,4,9,20,16,121,10,40,103,13,35,18,22,19,26,45,24,13,6,7,18,111,0,31
39,87,6,22,14,19,17,24,41,23,11,5,13,26,98,-9,34,70,12,22,27,35,11,31,42,18,8,6,21,17,107,0,14
40,80,10,22,16,23,7,30,37,23,13,3,15,15,106,8,40,83,8,25,10,14,9,30,39,25,8,3,18,22,98,0,29
37,81,6,14,11,15,13,24,37,14,7,4,15,25,91,-15,40,76,12,24,14,19,10,27,37,26,8,2,14,13,106,0,22
43,81,12,28,17,23,7,33,40,27,8,7,20,26,115,-5,41,89,8,25,30,40,15,29,44,24,15,6,11,18,120,0,33
40,88,20,50,11,13,13,27,40,33,13,6,18,16,111,3,42,87,15,35,9,12,14,30,44,32,11,5,20,15,108,0,35
27,76,6,18,28,37,7,24,31,14,10,3,17,23,88,-4,33,71,5,10,21,27,13,39,52,24,8,11,27,33,92,0,11
38,85,7,14,25,34,16,41,57,18,5,12,18,25,108,14,37,92,4,15,16,24,9,33,42,18,10,7,14,23,94,0,24
34,82,6,27,24,29,11,34,45,18,6,6,8,14,98,13,33,81,8,18,11,17,12,33,45,16,4,2,12,24,85,0,32
43,92,10,23,17,20,17,30,47,25,5,5,7,23,113,6,38,85,5,16,26,27,10,30,40,20,2,4,9,18,107,0,24
35,78,5,13,18,27,13,14,27,26,10,11,13,26,93,6,33,77,5,14,16,24,18,30,48,21,7,8,22,28,87,0,10
37,89,10,27,26,34,19,30,49,19,10,5,17,28,110,10,35,85,5,25,25,33,17,26,43,18,9,2,17,30,100,0,10
33,76,2,13,27,34,12,26,38,21,9,5,14,24,95,-14,34,73,11,23,30,34,11,31,42,22,4,5,17,27,109,0,23
37,78,9,24,16,20,6,29,35,24,7,1,14,19,99,-11,39,82,16,34,16,20,9,32,41,21,9,6,15,22,110,0,32
46,82,8,28,10,16,9,37,46,22,5,4,20,16,110,4,42,98,10,30,12,14,13,26,39,15,10,4,12,14,106,0,35
27,70,4,11,41,42,12,32,44,20,7,9,15,22,99,3,33,83,4,17,26,28,13,24,37,13,11,9,9,30,96,1,26
44,95,1,3,16,24,16,48,64,27,14,10,19,25,105,22,31,92,0,1,21,29,15,36,51,12,7,6,19,24,83,0,4
36,76,5,18,14,20,6,34,40,21,6,3,13,17,91,-2,36,89,13,31,8,14,16,29,45,23,7,5,10,16,93,0,28
40,83,9,29,24,33,12,38,50,23,6,5,19,22,113,-2,44,87,12,37,15,20,5,27,32,31,8,3,13,27,115,0,35
40,100,2,13,30,42,17,42,59,14,7,11,7,30,112,-7,41,103,7,28,30,40,17,45,62,20,5,7,10,27,119,0,10
35,82,7,17,14,18,11,34,45,26,12,8,7,20,91,21,29,74,4,12,8,19,11,31,42,17,4,7,16,19,70,0,14
36,87,6,22,13,20,18,26,44,14,9,5,14,23,91,-6,37,80,2,8,21,26,14,28,42,21,7,4,15,20,97,0,16
34,75,3,11,23,29,12,33,45,16,16,7,22,23,94,7,31,73,6,17,19,20,8,28,36,20,11,5,23,22,87,0,18
39,78,9,20,13,20,8,29,37,22,8,5,18,23,100,2,31,73,11,26,25,32,6,25,31,17,11,5,16,20,98,0,25
40,88,0,2,34,44,13,37,50,23,6,7,13,28,114,8,41,93,0,2,24,36,17,31,48,23,3,9,13,31,106,0,0
37,68,16,33,26,34,4,28,32,25,5,2,17,24,116,8,38,82,7,35,25,28,5,28,33,24,9,5,13,26,108,1,36
40,77,1,7,25,39,11,28,39,22,5,1,22,28,106,-7,44,86,2,13,23,34,16,25,41,17,15,6,17,33,113,0,3
41,94,4,11,13,19,13,21,34,25,10,5,13,19,99,-5,36,83,0,5,32,34,17,33,50,19,5,3,20,12,104,0,2
40,76,11,26,25,31,17,21,38,26,11,3,11,16,116,12,37,68,11,22,19,21,4,18,22,24,7,7,11,24,104,0,10
37,91,4,14,19,24,17,29,46,20,9,13,23,24,97,-9,40,90,0,1,26,33,15,28,43,28,12,4,16,20,106,0,2
37,70,5,14,32,40,4,31,35,21,2,4,14,18,111,-11,47,94,8,17,20,22,12,30,42,23,7,3,9,27,122,0,23
41,78,5,13,23,26,7,40,47,24,3,9,12,20,110,15,36,89,8,26,15,18,11,23,34,22,6,5,8,18,95,0,10
43,84,5,16,14,18,9,29,38,31,6,9,10,15,105,-2,43,81,5,16,16,18,9,28,37,23,5,5,11,15,107,0,19
35,76,2,10,24,32,13,24,37,21,6,7,16,24,96,-4,38,83,3,11,21,30,20,22,42,22,9,11,13,24,100,0,19
41,86,2,13,20,24,18,28,46,24,5,4,16,23,104,7,36,74,0,4,25,31,7,21,28,21,8,1,12,21,97,0,0
37,87,6,21,15,20,14,34,48,22,11,3,11,13,95,15,36,84,3,16,5,9,11,33,44,20,9,4,17,20,80,0,16
50,95,3,6,17,26,22,29,51,30,11,4,17,21,120,7,42,82,4,12,25,32,12,23,35,21,14,4,17,20,113,0,8
43,93,10,21,9,9,12,39,51,28,8,9,14,18,105,15,33,84,12,36,12,18,6,34,40,19,7,2,14,10,90,0,32
32,65,10,19,24,29,7,33,40,24,6,2,19,19,98,1,36,74,6,10,19,25,3,27,30,20,10,5,11,21,97,1,21
37,92,5,22,24,35,17,40,57,23,7,11,16,22,103,2,36,99,6,27,23,24,16,34,50,23,7,8,15,24,101,0,26
33,68,11,25,26,45,5,34,39,22,5,5,19,26,103,1,37,88,5,17,23,30,11,35,46,26,8,4,11,33,102,0,28
23,73,0,9,20,27,10,34,44,17,10,5,14,18,66,-8,26,80,9,28,13,16,15,35,50,16,4,8,18,24,74,0,18
40,71,9,12,15,20,9,29,38,22,5,7,21,25,104,11,32,79,3,11,26,30,10,19,29,14,10,3,9,20,93,0,18
32,79,6,20,12,16,11,35,46,19,10,3,17,22,82,-5,35,86,1,9,16,18,13,33,46,18,9,6,12,14,87,0,12
38,80,2,12,15,19,9,35,44,17,8,4,10,19,93,-1,36,86,9,27,13,22,14,34,48,16,8,1,8,18,94,0,11
42,90,4,13,23,34,14,37,51,24,5,6,16,21,111,2,45,106,6,20,13,15,14,30,44,27,9,5,13,30,109,0,21
27,74,4,20,23,31,6,39,45,14,8,8,13,20,81,-7,32,88,2,16,22,32,16,40,56,15,8,2,13,20,88,0,22
31,85,7,28,31,38,13,34,47,13,6,4,13,27,100,-16,39,87,12,37,26,34,12,35,47,16,5,4,13,30,116,0,35
34,89,12,31,10,17,11,22,33,19,5,3,13,18,90,-39,50,77,12,19,17,21,4,41,45,29,5,4,11,15,129,0,33
44,88,16,30,15,21,13,30,43,32,11,2,12,19,119,15,39,83,6,17,20,27,16,30,46,23,9,5,17,16,104,0,10
41,83,2,6,26,30,17,24,41,24,8,5,18,30,110,-7,45,75,0,4,27,33,5,24,29,27,8,6,13,24,117,0,5
41,89,12,19,27,31,15,37,52,33,5,11,11,23,121,24,37,93,4,12,19,28,13,31,44,30,5,2,11,25,97,0,15
36,99,1,12,19,31,23,24,47,21,10,2,21,36,92,-21,43,75,0,4,27,43,9,37,46,26,9,8,20,23,113,0,7
34,82,9,31,28,31,6,39,45,23,6,6,12,22,105,8,31,87,12,38,23,27,15,38,53,23,6,4,14,23,97,0,33
30,82,15,46,20,23,14,33,47,17,8,0,18,23,95,3,35,88,6,35,16,22,16,34,50,17,6,5,16,22,92,0,29
32,82,10,33,17,20,8,43,51,21,11,6,21,22,91,9,30,80,7,24,15,23,8,36,44,19,9,4,20,19,82,0,31
49,97,5,9,10,22,19,19,38,29,13,5,12,20,113,6,46,84,0,4,15,27,14,29,43,27,5,4,19,22,107,0,4
33,95,8,22,19,23,22,37,59,21,7,8,15,18,93,2,38,87,2,11,13,20,14,34,48,21,8,9,17,24,91,0,10
38,70,1,4,31,42,9,24,33,24,14,4,15,19,108,7,38,74,7,10,18,24,11,26,37,25,12,6,22,35,101,0,17
40,80,4,9,25,30,10,37,47,30,7,8,22,29,109,6,36,89,9,27,22,33,14,27,41,23,12,5,14,28,103,0,14
31,96,3,25,16,24,20,33,53,19,16,7,16,22,81,4,31,83,2,7,13,25,14,42,56,13,9,7,23,23,77,0,14
43,92,9,25,17,23,16,36,52,22,9,5,13,22,112,15,33,83,4,16,27,33,11,31,42,13,10,9,14,19,97,0,23
39,88,11,24,22,25,14,44,58,24,5,7,11,20,111,23,32,87,7,25,17,25,10,35,45,16,4,6,10,20,88,0,26
31,85,7,23,18,24,9,35,44,20,5,3,15,17,87,-24,43,85,13,32,12,15,6,39,45,34,11,3,12,21,111,1,29
37,78,4,10,21,32,11,35,46,23,8,7,22,29,99,-7,35,86,6,16,30,41,18,32,50,26,14,5,17,26,106,0,21
36,100,9,33,15,18,18,33,51,16,7,8,8,26,96,-12,35,85,11,32,27,34,13,41,54,12,7,2,10,22,108,0,34
38,72,0,2,30,32,7,25,32,27,9,2,16,15,106,1,41,78,11,20,12,17,10,21,31,26,8,2,17,27,105,0,17
36,81,2,4,19,25,13,30,43,23,8,3,15,24,93,-7,40,82,4,10,16,20,6,32,38,21,4,3,12,17,100,0,18
39,96,7,33,17,20,8,37,45,18,7,3,11,22,102,-8,38,84,13,36,21,26,5,48,53,24,8,4,17,24,110,0,32
41,78,11,28,22,25,7,33,40,24,5,7,11,24,115,25,33,85,5,16,19,26,16,23,39,11,4,3,11,20,90,0,21
37,74,7,18,12,15,10,33,43,28,5,5,18,19,93,-1,38,86,5,20,13,18,14,24,38,22,7,5,10,15,94,0,23
34,74,3,9,28,31,15,34,49,18,7,6,15,20,99,-1,33,73,11,26,23,34,9,24,33,21,11,3,12,21,100,0,17
42,87,4,14,5,6,14,28,42,23,5,4,15,24,93,-4,35,74,6,15,21,30,13,30,43,18,4,2,16,16,97,0,11
39,78,18,42,27,36,10,33,43,25,10,4,14,20,123,15,43,97,8,28,14,21,17,29,46,26,8,6,13,24,108,0,31
41,84,14,34,32,37,7,35,42,24,6,6,8,19,128,6,46,96,11,32,19,22,10,29,39,25,4,6,8,28,122,0,31
40,95,4,21,10,21,13,40,53,24,6,5,13,24,94,-7,35,89,7,27,24,32,14,40,54,21,7,6,12,19,101,0,17
38,74,4,6,23,27,7,33,40,26,5,4,13,21,103,15,36,84,5,19,11,16,13,29,42,23,6,4,15,26,88,0,29
38,92,1,6,30,39,22,29,51,18,11,7,18,24,107,3,40,83,1,7,23,28,13,31,44,20,7,10,20,27,104,0,2
30,84,4,16,19,29,19,26,45,16,4,4,18,24,83,-14,37,81,0,2,23,31,14,36,50,22,9,5,16,22,97,0,2
31,79,5,19,22,31,12,34,46,16,6,6,9,18,89,7,34,85,3,11,11,14,11,37,48,21,5,7,14,23,82,1,26
36,76,3,15,19,23,4,29,33,22,6,3,9,26,94,-11,38,73,2,13,27,35,10,33,43,21,4,2,12,22,105,0,21
33,78,6,21,11,18,9,23,32,24,7,4,15,16,83,-14,38,83,9,18,12,13,15,34,49,22,12,6,17,17,97,0,21
38,85,8,28,21,27,8,26,34,22,7,3,16,29,105,-6,36,70,4,13,35,43,7,33,40,20,10,6,15,28,111,0,28
35,81,5,13,23,27,19,25,44,23,12,10,20,16,98,-4,43,88,1,4,15,17,15,24,39,18,15,2,18,20,102,0,9
34,74,1,6,31,39,12,25,37,25,10,3,17,32,100,5,30,63,6,11,29,36,7,25,32,19,6,5,22,31,95,0,12
36,86,7,16,13,20,15,34,49,22,6,5,16,27,92,16,28,75,1,5,19,33,14,27,41,14,8,5,17,28,76,0,13
36,90,4,10,7,9,18,28,46,21,4,5,9,20,83,-4,33,82,4,14,17,20,16,31,47,20,4,3,12,14,87,0,19
49,83,6,9,27,35,6,32,38,37,9,2,13,23,131,39,34,78,1,3,23,29,9,30,39,21,5,4,20,28,92,0,6
39,81,16,34,13,17,7,37,44,31,6,9,23,22,107,8,37,81,6,22,19,30,6,30,36,27,13,3,16,20,99,0,31
42,85,2,10,30,38,15,29,44,28,9,4,12,19,116,13,37,80,5,14,24,26,9,28,37,25,7,5,17,24,103,0,17
35,78,2,7,18,30,14,34,48,23,9,6,17,23,90,14,26,74,0,7,24,34,9,29,38,11,11,4,14,23,76,0,12
42,82,9,25,11,14,12,24,36,24,6,6,13,19,104,-7,42,86,11,28,16,21,15,25,40,23,8,4,11,12,111,0,32
26,80,2,15,17,24,12,27,39,12,6,6,13,21,71,-22,34,71,3,5,22,29,12,40,52,19,9,6,13,26,93,1,12
34,76,3,7,18,22,9,28,37,13,7,7,14,23,89,-2,34,87,7,17,16,18,18,31,49,17,8,3,11,19,91,0,17
26,83,4,15,23,32,23,16,39,18,10,6,24,29,79,-17,36,61,0,4,24,32,9,26,35,29,12,5,31,31,96,0,17
35,87,9,27,11,17,12,37,49,20,9,11,20,19,90,2,33,81,4,17,18,24,8,38,46,21,9,4,16,18,88,0,30
52,92,0,2,20,27,16,40,56,36,8,2,24,32,124,23,42,97,0,3,17,29,17,21,38,21,14,4,20,33,101,0,0
34,88,2,11,18,21,9,27,36,17,8,4,12,19,88,-19,39,85,6,17,23,26,16,37,53,22,5,8,16,21,107,0,26
36,83,1,6,20,25,20,30,50,25,6,6,14,19,93,3,35,74,0,6,20,21,6,24,30,31,9,3,13,20,90,0,6
31,75,6,14,11,13,8,26,34,20,6,3,9,19,79,-9,34,76,4,13,16,21,12,35,47,20,5,6,13,14,88,0,26
36,90,2,14,9,14,20,23,43,25,5,5,7,28,83,-9,32,76,6,14,22,32,22,30,52,17,3,13,11,17,92,0,18
43,85,20,43,22,24,9,38,47,30,9,3,14,16,128,38,37,91,8,35,8,12,11,28,39,29,5,4,14,21,90,0,31
34,77,7,18,11,20,7,25,32,13,5,6,13,23,86,-15,37,74,6,15,21,32,13,35,48,22,6,7,13,19,101,0,11
42,91,16,41,16,21,11,39,50,20,7,7,10,18,116,12,42,91,12,35,8,9,4,32,36,22,4,7,8,12,104,0,35
40,85,3,8,26,36,17,30,47,28,7,4,11,24,109,12,36,74,5,16,20,27,5,21,26,19,3,5,13,28,97,0,23
37,77,6,12,15,19,9,32,41,25,4,4,11,16,95,5,35,74,4,14,16,22,7,28,35,20,7,2,10,19,90,0,26
38,95,9,25,13,20,25,24,49,22,6,3,13,21,98,-8,44,80,1,2,17,23,10,23,33,29,7,3,9,21,106,0,7
38,75,1,14,21,27,10,18,28,20,9,3,15,20,98,-13,41,80,9,20,20,25,15,27,42,22,8,1,15,21,111,0,25
42,98,5,17,18,23,22,37,59,26,4,8,18,27,107,-9,43,94,2,4,28,33,10,31,41,22,12,4,10,23,116,0,7
40,88,1,6,28,50,17,26,43,25,13,6,19,31,109,2,38,76,2,5,29,38,12,37,49,22,11,6,28,40,107,0,5
38,69,2,6,24,30,8,29,37,20,2,2,10,25,102,2,39,93,0,8,22,33,25,24,49,17,6,4,4,23,100,0,5
43,99,0,4,23,28,18,32,50,21,7,3,12,28,109,-4,44,88,1,2,24,39,13,35,48,23,4,8,10,20,113,0,2
38,78,2,12,17,25,9,32,41,22,8,2,13,19,95,8,31,80,5,15,20,33,17,30,47,19,8,8,18,21,87,0,13
45,88,2,5,30,36,16,28,44,28,6,6,12,21,122,10,46,88,1,7,19,21,9,27,36,26,7,2,14,26,112,0,2
39,95,5,13,12,15,17,23,40,22,15,1,11,20,95,-3,36,69,5,15,21,25,10,32,42,27,7,5,23,13,98,0,16
38,71,7,14,30,35,8,31,39,28,10,4,11,18,113,30,31,74,2,7,19,26,14,23,37,21,6,4,18,30,83,0,10
40,86,10,30,22,28,7,31,38,25,6,12,13,17,112,-21,50,106,20,35,13,16,20,37,57,26,6,5,13,19,133,0,35
42,94,7,20,27,32,19,34,53,28,4,5,8,24,118,9,41,85,7,22,20,27,7,29,36,28,4,5,7,26,109,0,9
36,83,10,27,20,22,14,37,51,17,4,5,16,21,102,-5,40,87,9,35,18,25,11,26,37,28,6,4,9,13,107,0,36
35,81,14,33,21,26,4,37,41,19,8,4,13,20,105,7,38,87,4,18,18,20,9,38,47,16,7,4,13,20,98,0,31
47,106,2,9,12,20,13,31,44,23,12,3,15,23,108,-18,49,93,4,7,24,34,13,38,51,25,12,2,18,20,126,0,5
31,72,8,19,26,34,12,30,42,17,7,3,20,22,96,15,30,70,3,14,18,25,6,25,31,19,10,4,21,29,81,1,11
37,82,9,24,16,17,13,33,46,20,2,1,18,16,99,-6,41,82,9,23,14,20,5,28,33,25,9,4,7,16,105,0,28
45,92,14,30,17,20,12,42,54,31,9,14,21,22,121,17,38,95,11,30,17,22,7,33,40,24,10,7,18,22,104,1,33
36,78,3,12,25,27,8,33,41,20,8,7,17,25,100,5,32,78,10,31,21,27,11,30,41,15,10,6,19,26,95,0,30
53,101,0,0,24,34,13,32,45,37,17,4,17,27,130,21,43,86,0,1,23,32,9,35,44,25,6,5,27,28,109,0,2
52,93,2,2,29,40,10,40,50,42,8,3,13,21,135,27,45,119,2,12,16,17,24,29,53,21,7,6,11,30,108,0,5
46,92,2,13,19,25,14,32,46,33,14,8,15,17,113,18,38,83,8,23,11,16,9,32,41,26,8,4,25,22,95,0,10
37,84,1,9,26,33,16,34,50,18,4,5,19,20,101,-6,40,87,3,13,24,29,11,32,43,21,12,10,10,29,107,0,24
36,74,5,10,11,17,13,31,44,27,10,5,12,14,88,7,31,72,7,17,12,17,13,24,37,19,9,3,15,17,81,0,13
49,101,9,21,17,25,13,34,47,28,11,6,12,22,124,3,47,99,9,20,18,21,14,34,48,24,5,3,16,21,121,0,25
28,66,6,15,35,50,13,28,41,21,10,1,11,25,97,10,28,72,2,9,29,36,13,32,45,17,9,3,16,35,87,1,13
36,84,8,32,15,16,10,32,42,19,8,3,17,28,95,-5,34,73,5,14,27,41,6,31,37,22,10,3,12,17,100,0,17
35,68,9,21,16,21,4,42,46,26,6,5,16,20,95,25,26,80,4,25,14,23,11,27,38,14,10,3,10,18,70,0,21
28,75,7,22,16,18,12,30,42,17,8,6,20,21,79,-9,32,77,4,11,20,25,15,28,43,14,11,4,16,18,88,0,13
36,80,3,5,25,30,12,31,43,26,6,0,15,20,100,3,41,84,3,7,12,19,12,29,41,27,9,9,17,28,97,0,0
38,89,12,36,16,18,10,41,51,17,10,3,19,16,104,4,38,84,15,44,9,12,4,37,41,19,14,5,22,19,100,1,34
39,88,17,45,13,19,6,39,45,24,7,5,10,18,108,12,36,87,4,21,20,27,12,44,56,14,4,5,12,15,96,0,32
37,78,14,39,13,21,7,36,43,28,5,3,15,10,101,6,39,86,10,32,7,13,9,36,45,25,15,5,14,20,95,0,32
49,90,20,35,21,25,12,31,43,27,1,7,17,21,139,10,48,93,13,28,20,21,6,25,31,31,5,2,7,19,129,0,34
32,71,6,21,16,24,6,31,37,18,6,6,13,17,86,9,33,75,3,17,8,19,14,31,45,20,6,1,16,22,77,0,20
44,104,15,44,14,17,16,45,61,31,10,9,10,7,117,28,37,100,12,40,3,5,10,38,48,27,7,5,13,15,89,0,34
